icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,price
4ac9f9,SAS830,Sweden,1767007114.0,1767007114,10.001,59.3137,7048.5,False,168.51,31.26,-9.75,,6781.8,6022,False,0,179.19847585358673
478512,WIF437,Norway,1767007114.0,1767007114,8.5963,59.1663,6987.54,False,167.7,82.24,-7.15,,6774.18,0413,False,0,203.76299411553043
020044,RAM571A,Morocco,1767007114.0,1767007114,8.7936,39.0373,11277.6,False,243.07,284.71,0.0,,11285.22,,False,0,283.7226001871108
478514,WIF9P,Norway,1767007114.0,1767007114,12.2167,57.5937,502.92,False,62.35,25.93,-3.58,,556.26,0440,False,0,82.57526285454921
8007c9,IGO582C,India,1767006847.0,1767006847,77.0989,28.5401,243.84,False,67.02,282.86,-3.58,,220.98,2645,False,0,83.14904977122137
02006f,RAM793Y,Morocco,1767007114.0,1767007114,-5.6734,40.6569,11277.6,False,231.8,220.23,0.0,,11254.74,2330,False,0,240.81041909004722
781cb8,CDC8256,China,1767007113.0,1767007113,113.9043,23.064,8884.92,False,278.92,47.54,0.0,,9372.6,,False,0,272.2115018451808
896504,ABY533,United Arab Emirates,1767007113.0,1767007114,79.5096,26.5495,10972.8,False,187.06,258.26,0.33,,11269.98,2510,False,0,258.0866980228223
4868a6,KLM23F,Kingdom of the Netherlands,1767007114.0,1767007114,4.7156,52.4096,754.38,False,100.54,3.81,16.91,,891.54,0161,False,0,112.38252783994803
4bb199,THY32G,Turkey,1767007113.0,1767007113,13.2069,51.1665,11887.2,False,278.53,123.01,-0.33,,11818.62,5246,False,0,286.8976971814808
4ac9c4,BLX283,Sweden,1767007114.0,1767007114,-5.0313,43.7019,11277.6,False,230.45,210.74,0.0,,11269.98,3524,False,0,303.238956817294
4ac9c5,BLX539,Sweden,1767007113.0,1767007113,-0.9339,47.0383,11277.6,False,221.18,224.43,0.0,,11338.56,0756,False,0,256.65210303570996
845b9c,FDA148,Japan,1767007113.0,1767007113,133.9583,34.0302,9448.8,False,273.34,74.5,0.33,,9479.28,,False,0,300.85194401053474
4bb194,THY299,Turkey,1767007112.0,1767007112,28.7328,41.0149,1501.14,False,102.38,359.42,-0.65,,1508.76,,False,0,124.82148723743369
4bb193,THY181,Turkey,1767007114.0,1767007114,-84.438,26.4987,10965.18,False,244.04,252.33,-0.33,,11452.86,0712,False,0,273.6240538031239
4bb18d,THY21,Turkey,1767007062.0,1767007113,44.6521,43.7556,12184.38,False,4.63,0.0,8.13,,11231.88,0145,False,0,200.14001785219023
896513,FDB1550,United Arab Emirates,1767007114.0,1767007114,55.3132,25.3675,2461.26,False,149.32,132.21,0.0,,2499.36,0752,False,0,125.78086336487038
896518,FDB4MA,United Arab Emirates,1767007112.0,1767007113,23.3784,44.3176,11582.4,False,206.81,269.57,-0.33,,11475.72,0502,False,0,286.5452834722
